phi,psi
-115.33333587646484,170.38095092773438
-91.18108367919922,-157.83363342285156
-71.059326171875,159.1454315185547
-125.54725646972656,119.968505859375
-85.35680389404297,167.18643188476562
-78.14866638183594,159.71434020996094
-74.40299224853516,165.96023559570312
-77.96870422363281,-169.1065673828125
-69.57270812988281,163.6973114013672
-137.50967407226562,158.5536346435547
-133.03672790527344,93.92903900146484
-91.12889862060547,147.47396850585938
-67.98728942871094,150.48623657226562
-75.91056060791016,164.9302215576172
-111.81810760498047,-175.32342529296875
-112.56221008300781,162.68087768554688
-83.57427215576172,170.67559814453125
-104.47737121582031,137.8975830078125
-96.78215789794922,153.4355010986328
-96.4012680053711,141.8188934326172
-139.509521484375,146.36572265625
-58.91379165649414,134.376708984375
-82.66951751708984,147.51437377929688
-125.69073486328125,45.49675750732422
-78.6888198852539,169.540771484375
-92.82764434814453,137.37081909179688
-50.049560546875,131.47927856445312
-86.335205078125,148.58807373046875
-77.15686798095703,152.9481964111328
-110.6681137084961,149.763427734375
-96.36659240722656,149.589599609375
-102.76639556884766,175.6836395263672
-134.80087280273438,155.37107849121094
-71.93246459960938,169.15370178222656
-77.64348602294922,149.65623474121094
-72.98373413085938,144.63084411621094
-93.04801940917969,156.84738159179688
-93.45478820800781,161.8212890625
-109.00675964355469,169.06297302246094
-56.96791076660156,161.0502166748047
-68.87682342529297,147.91981506347656
-76.88048553466797,152.7714385986328
-72.85930633544922,172.57785034179688
-101.7044677734375,138.6151580810547
-91.90953826904297,166.29173278808594
-111.55973815917969,144.26025390625
-124.04536437988281,142.4767608642578
-94.68659973144531,164.7548370361328
-64.06858825683594,160.9715576171875
-98.55126190185547,151.5589599609375
-95.62059783935547,-150.19590759277344
-86.04154205322266,-37.87628936767578
-76.25372314453125,158.74400329589844
-129.3536834716797,150.4467315673828
-78.56084442138672,163.27059936523438
-128.5865020751953,171.9569549560547
-97.23824310302734,150.54290771484375
-74.24359893798828,159.0135498046875
-81.7789077758789,160.36431884765625
-99.89216613769531,161.11370849609375
-92.43264770507812,152.0730743408203
-101.60240936279297,170.17510986328125
-122.01814270019531,148.36532592773438
